CIN,Change_Type,Field_Changed,Old_Value,New_Value,Date
U52300MH2007PLC173915,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2007PTC170268,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2007PTC171492,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2007PTC173042,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2007PTC174363,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2008PTC181384,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2009PTC191922,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2009PTC192754,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2009PTC192795,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2009PTC192916,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2009PTC194233,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2009PTC194235,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2009PTC194449,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2009PTC197722,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC198558,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC199457,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC199458,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC199869,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC200527,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC200716,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC200933,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC201225,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC201391,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC201785,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC202095,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC203101,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC203213,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC203434,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC204151,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC205182,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC205373,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC205442,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC206111,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC207283,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC207501,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC208844,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC209529,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC210407,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC211002,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2010PTC211532,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2011PTC212942,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2011PTC214248,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2011PTC215363,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2011PTC215601,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2011PTC215762,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2011PTC218299,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2011PTC219220,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2011PTC220167,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2011PTC224439,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2012PTC228521,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2012PTC235767,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2012PTC235768,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2012PTC235772,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2012PTC235955,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2012PTC236214,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2012PTC236556,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2012PTC236851,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2012PTC237239,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2012PTC238318,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2013PTC239232,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2013PTC242986,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2013PTC243723,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2013PTC247739,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2013PTC247864,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2013PTC249014,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2013PTC250121,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2014PTC251652,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2014PTC251682,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2014PTC252110,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2014PTC252531,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2014PTC252743,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2014PTC253601,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2014PTC254151,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2014PTC258521,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2014PTC259959,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2014PTC260150,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2015PTC260808,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2015PTC261145,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2015PTC261826,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2019PTC327523,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300MH2020PTC351741,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300PN2010PTC144637,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300PN2014PTC152076,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300PN2015PTC155917,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300PN2015PTC156004,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52300PN2015PTC157456,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52305MH1985PTC037571,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310MH1940PTC003080,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310MH1986PTC039410,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310MH1991PTC060389,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310MH1995PTC087710,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310MH2001PTC133556,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310MH2002PTC138474,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310MH2003PTC140625,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310MH2005PTC153573,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310MH2005PTC156801,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310MH2012PTC244063,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310MH2013PTC240875,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310MH2018PTC311308,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310MH2018PTC317744,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310MH2019PTC319010,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310MH2021OPC363442,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310MH2021PTC353958,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310MH2021PTC360488,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310MH2021PTC370767,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310MH2022PTC391910,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310PN2010PTC136905,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310PN2010PTC138132,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310PN2015PTC155726,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310PN2019PTC181656,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310PN2021PTC202746,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310PN2022PTC216504,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52310PN2023PTC217885,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH1995PTC086762,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH1995PTC094200,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH1996PTC104465,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH1997PTC107647,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2000PLC129256,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2000PTC125280,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2000PTC129038,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2005PTC157760,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2006PLC158928,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2007PLC174492,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2010PTC202132,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2012PTC229178,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2016OPC287745,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2016PTC272363,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2016PTC283552,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2020PTC339613,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2020PTC341092,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2020PTC349603,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2021PTC355369,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2021PTC357729,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2021PTC369128,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2021PTC370673,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2022FTC395625,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2022PTC383853,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311MH2022PTC389388,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311PN1996PTC097763,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52311PN2016PTC166456,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52312MH2001PLC132004,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52312MH2007PTC175258,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52312MH2019PTC331775,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52312MH2022PTC378342,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52312MH2022PTC387918,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52312PN2005PTC020382,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52312PN2008PTC131555,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52312PN2020PTC192632,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH1951PTC008661,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH1990PTC058389,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH1991PTC061251,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH1991PTC061957,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH1992PTC069284,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH1992PTC069547,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH1992PTC069637,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH1995PTC087004,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH1995PTC092810,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH1996PTC098711,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH1998PTC113576,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH1999PTC119146,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH1999PTC119181,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH1999PTC121304,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH1999PTC122819,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH2000PTC126704,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH2000PTC129123,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH2005PTC157639,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH2008PTC181053,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH2019PTC327283,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH2019PTC329932,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH2019PTC331868,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH2021PTC355184,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH2021PTC362973,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH2022PTC386791,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH2022PTC390279,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH2022PTC392876,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52320MH2022PTC394084,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52321MH1965PTC013277,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52321MH1967PTC013807,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52321MH1976PTC004684,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52321MH1991PTC061134,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52321MH1993PTC075798,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52321MH1994PTC082776,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52321MH1996PTC096587,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52321MH1996PTC099123,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52321MH1998PTC114240,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52321MH2000PTC129792,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52321MH2012PTC227557,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52321MH2012PTC238428,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52321MH2016PTC286611,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52321MH2019PTC333470,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52321PN2016PTC164180,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1984PTC032566,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1987PTC043264,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1988PTC047752,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1991PLC062920,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1991PTC063269,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1991PTC063354,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1991PTC064128,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1992PLC067054,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1992PTC066308,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1992PTC067332,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1992PTC067634,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1993PTC073025,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1993PTC074886,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1994PLC079621,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1994PTC076459,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1994PTC077684,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1994PTC078058,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1994PTC080378,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1995PTC090140,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1995PTC094049,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1996PTC097457,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1996PTC098865,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1996PTC099614,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1997PTC105142,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1997PTC107146,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH1998PTC113585,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2000PTC129693,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2001PTC131875,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2001PTC133368,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2002PTC136692,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2002PTC138039,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2002PTC138209,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2003PTC139619,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2003PTC140345,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2003PTC141112,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2003PTC141746,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2003PTC141770,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2003PTC142297,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2004PTC062244,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2004PTC145087,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2004PTC329057,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2005PTC154424,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2005PTC156510,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2005PTC157169,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2006PTC159063,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2006PTC159747,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2006PTC160507,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2007PTC175690,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2007PTC176568,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2010PTC204944,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2012PTC227203,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2013PTC239210,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2013PTC249539,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2019OPC324845,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322MH2020PTC350954,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322PN2009PTC133581,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322PN2021OPC198869,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52322PN2022PTC213995,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52323PN1994PLC076293,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52323PN2000PTC014362,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52324MH1947PTC005883,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52324MH1982PTC026001,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52324MH1987PTC045268,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52324MH1993PTC070364,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52324MH1994PTC078431,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52324MH2001PTC132779,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52324MH2003PLC139422,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52330MH1999PTC119042,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52330MH2009PTC189492,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52330MH2010PTC200236,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52330MH2010PTC206925,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52330MH2016PTC272746,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52330MH2019PTC329683,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52330MH2019PTC330977,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52330MH2020PTC336060,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52330MH2020PTC351500,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52330MH2021PTC367371,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52331MH2008PTC187839,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52331MH2022PTC388779,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52331MH2023PTC397441,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52331PN2011PTC138258,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52332MH2001PTC133303,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52332PN2007PTC129963,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52333MH2019PTC328293,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH1985PTC038130,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH1988PTC046772,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH1988PTC047013,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH1988PTC047835,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH1988PTC048859,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH1988PTC048872,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH1988PTC049155,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH1989PTC051194,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH1989PTC051779,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH1989PTC052316,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH1994PTC081288,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH1996PTC096495,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH1996PTC097803,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH1996PTC103548,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH1996PTC253124,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH1997PTC108391,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH1998PTC117094,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH2001PTC130424,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH2003PTC138860,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH2004PTC149998,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH2005PTC152546,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH2005PTC153857,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH2005PTC156066,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH2006PTC159642,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH2006PTC160947,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH2007PTC171089,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH2016PTC274071,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH2016PTC274534,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334MH2016PTC274636,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334PN1993PLC070281,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334PN1995PTC095117,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52334PN2021PTC198022,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH1987PTC049371,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH1993PTC072530,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH1996PLC096894,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH1996PTC104060,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH1999PTC123003,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH2004PTC146296,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH2007FTC174972,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH2007PTC246350,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH2008PTC178701,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH2009PTC192456,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH2012PTC226417,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH2016PTC281765,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH2019PTC324564,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH2021PTC360119,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH2021PTC362558,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH2022PTC376237,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH2022PTC379466,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH2022PTC380138,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH2022PTC384031,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH2022PTC392995,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335MH2023OPC397486,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335PN2005PTC020349,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335PN2005PTC020756,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335PN2016PTC158922,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U52335PN2019PTC186913,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
